#	Step 		 Temp 		 Press 		 Volume 	  KinEng 	   PotEng 		TotEng 
   15500,   76.737667,   646.29185,   3425.7875,   24.475224,  -133.98934,  -109.51412 
   15750,   81.598966,   10.900868,   3544.6093,   26.025719,  -133.85962,   -107.8339 
   16000,   72.081128,  -261.54898,   3640.2382,   22.990036,  -130.30195,  -107.31191 
   16250,   81.362766,  -124.34732,   3572.4534,   25.950384,  -132.57296,  -106.62258 
   16500,   78.540552,   192.99707,   3521.6271,   25.050248,  -131.99425,    -106.944 
   16750,   84.073459,   200.49122,   3478.4155,    26.81495,  -135.09572,  -108.28077 
   17000,   78.604524,   82.987359,   3455.1065,   25.070651,  -136.66717,  -111.59652 
   17250,   67.165922,    16.78179,   3451.5475,   21.422348,  -136.87193,  -115.44958 
   17500,   73.171049,  -41.837084,   3446.2685,   23.337663,  -138.07469,  -114.73703 
   17750,   73.984731,  -64.858693,   3485.8421,   23.597184,  -135.92643,  -112.32925 
   18000,   75.198338,   -227.6569,   3550.4952,    23.98426,  -135.02417,  -111.03991 
   18250,   82.307598,  -73.015171,   3499.9511,   26.251735,  -135.73318,  -109.48145 
   18500,   81.107754,   211.31892,   3492.6937,   25.869049,  -133.96195,   -108.0929 
   18750,   73.584966,  -180.67288,   3680.4499,    23.46968,  -129.54329,  -106.07361 
   19000,   82.193787,   41.169726,   3637.7368,   26.215435,  -128.82864,  -102.61321 
   19250,    85.08311,  -7.8856724,   3651.7577,   27.136975,  -128.30861,  -101.17163 
   19500,   76.744175,  -17.694058,   3708.2271,   24.477299,  -126.58105,  -102.10375 
   19750,    74.07315,   383.77504,   3576.7262,   23.625385,  -129.61759,  -105.99221 
   20000,   79.823295,   582.55399,   3434.0163,   25.459375,  -133.17441,  -107.71504 
   20250,   76.035941,  -229.16851,   3544.8206,    24.25141,  -134.83154,  -110.58013 
   20500,   72.952605,   169.63019,    3464.667,   23.267991,  -135.11912,  -111.85113 
   20750,   80.964433,  -143.23201,   3485.7332,   25.823337,  -137.29481,  -111.47147 
   21000,   73.654506,   678.13311,   3404.9094,    23.49186,  -135.12134,  -111.62948 
   21250,    83.74705,   396.97279,   3389.0174,   26.710843,  -137.74993,  -111.03908 
   21500,   72.281888,   352.36989,   3500.1114,   23.054068,  -132.16524,  -109.11118 
   21750,   85.513124,  -44.940772,   3563.3071,   27.274126,  -132.24338,  -104.96926 
   22000,   72.569805,  -317.20452,    3669.632,   23.145898,  -128.60642,  -105.46052 
   22250,   75.992004,   172.59116,   3527.5037,   24.237397,  -132.44808,  -108.21068 
   22500,   75.806827,    427.2365,   3410.3537,   24.178335,  -136.30843,  -112.13009 
   22750,   74.415758,   248.31173,    3425.448,   23.734659,  -137.11285,  -113.37819 
   23000,   73.106504,   535.94046,   3400.9702,   23.317076,  -135.80739,  -112.49031 
   23250,   88.010898,   467.15101,   3408.6408,   28.070783,  -136.23336,  -108.16258 
   23500,   84.175774,   905.41643,   3399.8371,   26.847583,  -132.65541,  -105.80783 
   23750,   75.531043,   69.068211,   3596.1627,   24.090375,  -129.97201,  -105.88164 
   24000,     78.9346,   64.143994,   3584.1326,   25.175928,  -130.43816,  -105.26224 
   24250,   80.699223,   541.57228,   3497.3486,   25.738749,  -131.32735,   -105.5886 
   24500,   74.702172,   90.113524,   3519.8168,   23.826009,  -132.99303,  -109.16703 
   24750,   66.222108,    171.8108,   3500.3263,   21.121321,  -133.24233,  -112.12101 
   25000,   72.240603,  -164.75689,   3529.6643,     23.0409,  -135.02215,  -111.98125 
   25250,    79.20943,  -296.77213,   3567.6481,   25.263584,  -134.06092,  -108.79733 
   25500,    78.04646,  -117.44416,   3631.8508,   24.892659,   -129.9298,  -105.03714 
   25750,   77.346674,  -236.73996,    3724.254,   24.669465,  -126.64687,   -101.9774 
   26000,   90.060076,  -318.93996,   3628.9248,   28.724362,  -131.11492,  -102.39056 
   26250,    77.91906,  -191.18827,    3647.379,   24.852025,  -130.25182,  -105.39979 
   26500,   77.488921,  -195.87865,   3610.0536,   24.714834,  -131.58737,  -106.87253 
   26750,   74.648321,  -95.871044,    3560.754,   23.808834,  -132.72299,  -108.91416 
   27000,   69.023226,  -217.46279,   3545.7932,   22.014729,  -134.94764,  -112.93292 
   27250,   66.780876,   508.64219,   3428.8509,   21.299538,  -134.60196,  -113.30243 
   27500,   81.778933,   203.02839,   3500.7642,   26.083119,  -134.19842,   -108.1153 
   27750,   81.222874,   154.83596,   3558.5079,   25.905766,   -131.0835,  -105.17773 
   28000,   87.097967,   27.916278,   3535.4463,   27.779607,  -134.26463,  -106.48502 
   28250,   69.577526,   83.134013,   3560.3503,   22.191521,  -131.56091,  -109.36939 
   28500,   77.945651,  -83.703348,   3537.3481,   24.860506,   -134.3138,  -109.45329 
   28750,   76.836499,  -117.64614,   3603.9485,   24.506746,  -130.64446,  -106.13771 
   29000,   83.566683,  -19.869398,   3647.1071,   26.653316,  -128.58739,  -101.93408 
   29250,   80.193904,  -387.68881,   3724.2029,   25.577579,  -128.03419,  -102.45662 
   29500,   71.444284,    -199.987,    3688.351,   22.786917,  -127.94284,  -105.15592 
   29750,   82.221474,   289.01078,   3490.5055,   26.224266,  -133.67082,  -107.44655 
   30000,   78.939001,   98.405423,   3519.5026,   25.177332,  -133.24497,  -108.06763 
   30250,   76.354755,   410.02594,   3502.6772,   24.353095,  -132.33032,  -107.97723 
   30500,   72.683377,   81.200971,   3584.0887,   23.182121,  -130.59002,   -107.4079 
   30750,   94.754501,   461.06903,   3487.7092,   30.221633,  -132.96143,  -102.73979 
   31000,   72.858043,   273.91768,   3642.3446,   23.237831,  -126.54888,  -103.31105 
   31250,   83.958673,   367.53694,   3523.0138,    26.77834,  -130.38859,  -103.61025 
   31500,    83.47443,   83.865927,   3467.2447,   26.623892,   -136.0751,  -109.45121 
   31750,   66.373131,  -85.842822,   3583.8712,   21.169489,  -131.90507,  -110.73558 
   32000,   75.058625,  -39.360847,   3588.1902,   23.939699,  -131.15703,  -107.21733 
   32250,   73.927733,  -199.68655,   3685.0114,   23.579005,  -127.74695,  -104.16795 
   32500,   81.830313,  -146.95385,   3712.0665,   26.099506,  -127.44048,  -101.34098 
   32750,   83.387758,  -42.413149,   3741.5854,   26.596248,  -126.17897,  -99.582719 
   33000,   86.217961,    172.6816,   3634.3732,   27.498932,  -127.23987,  -99.740942 
   33250,   73.859569,  -22.375786,   3640.6209,   23.557264,   -128.8729,  -105.31564 
   33500,   75.792748,   188.34912,   3558.9412,   24.173845,  -131.03585,    -106.862 
   33750,   79.380515,   239.97216,   3557.2678,   25.318151,  -131.31102,  -105.99287 
   34000,   83.929746,   200.68762,   3572.6828,   26.769113,  -130.33978,  -103.57067 
   34250,    80.45807,  -107.75422,   3656.8426,   25.661834,  -129.15444,  -103.49261 
   34500,   68.743894,  -305.44062,   3704.1954,   21.925636,  -129.07559,  -107.14995 
   34750,   76.809984,    257.9113,   3497.5177,   24.498289,  -133.37352,  -108.87523 
   35000,   76.560776,   220.96653,   3495.9092,   24.418805,  -134.39742,  -109.97861 
   35250,    76.66931,   15.398455,     3587.33,   24.453422,  -131.35969,  -106.90627 
   35500,   84.299481,   143.30317,   3595.1442,   26.887039,  -129.93636,  -103.04932 
   35750,   83.533429,   148.91977,   3554.1006,   26.642709,  -131.61517,  -104.97246 
   36000,   82.249668,   -93.18913,   3532.6001,   26.233258,  -134.33856,   -108.1053 
   36250,   78.890662,   70.501569,   3495.9671,   25.161914,  -134.94966,  -109.78775 
   36500,   79.182623,  -166.72345,   3532.5526,   25.255034,  -135.32358,  -110.06855 
   36750,   77.140699,   68.047773,   3510.9906,    24.60377,  -133.68358,  -109.07981 
   37000,   71.604601,   445.71517,   3517.5523,   22.838049,  -130.98891,  -108.15086 
   37250,   82.353035,   114.43793,   3513.3687,   26.266227,  -134.24704,  -107.98081 
   37500,   84.107569,   158.53755,    3456.949,    26.82583,  -136.83155,  -110.00572 
   37750,   72.320753,    316.2823,   3448.1642,   23.066464,  -135.59173,  -112.52527 
   38000,   77.218366,   269.99896,   3434.7136,   24.628541,  -137.22063,  -112.59209 
   38250,   81.661532,  -6.3138872,   3501.7084,   26.045674,  -135.81365,  -109.76798 
   38500,   79.889584,   535.40464,   3482.6083,   25.480517,  -131.51865,  -106.03813 
   38750,   77.444638,   89.116005,   3607.0013,    24.70071,  -129.25561,   -104.5549 
   39000,   82.078994,   34.849529,   3582.4963,   26.178822,  -131.02598,  -104.84716 
   39250,   73.786192,   176.75282,   3494.6539,   23.533861,  -133.90261,  -110.36875 
   39500,   72.352547,   193.51175,   3503.9824,   23.076604,   -133.8897,  -110.81309 
   39750,   81.541211,   538.77654,    3419.726,   26.007298,  -134.96471,  -108.95742 
   40000,   93.561023,   203.85778,   3434.7039,   29.840977,  -136.55512,  -106.71414 
   40250,   85.255886,   102.05172,    3562.203,   27.192081,  -131.79118,   -104.5991 
   40500,   76.913522,  -31.265685,   3706.1697,   24.531312,  -126.33391,   -101.8026 
